tweet,bias,pos,neg,label
"['babi', 'boy', ':(']",1,42,4636,0.0
"['order', 'receiv', 'hub', 'nearest', 'look', 'like', 'deliv', 'today', ':(', '1/2']",1,509,5038,0.0
"['mum', 'play', 'music', 'loud', ':(']",1,70,4651,0.0
"['final', 'parasyt', 'fuck', 'feel', 'alll', 'way', ':(']",1,149,4866,0.0
"['wish', ':(', 'zayniscomingbackonjuli', '26']",1,38,4709,0.0
"['good', 'bye', 'parti', 'era', ':(']",1,258,4696,0.0
"['。', '。', '。', ':(', '´', 'ω', '」', '∠', '):']",1,11,4595,0.0
"['nathann', '💕', 'never', 'got', 'chanc', 'take', 'pic', ':(', 'got', 'hug', 'tho', 'pic', 'next', 'time', 'see', '😊']",1,685,5335,0.0
"['girl', 'came', 'like', 'beauti', ':-(', 'want', 'dieididieieiei', 'cute']",1,456,1066,0.0
"['parti', 'goodby', 'stage', ':(', 'mean', 'hello', 'lion', 'heart', 'think']",1,179,4776,0.0
"['tell', 'screw', ""i'm"", 'gonna', 'netflix', 'chill', 'u', 'di', 'ervin', ':(']",1,417,5208,0.0
"['ohh', ':(', 'yeah', 'hope', 'come', 'back', 'soon']",1,407,4980,0.0
"[""i'v"", 'accept', 'offer', '..', 'im', 'desper', 'take', 'year', ':(']",1,310,4994,0.0
"['come', 'back', ':(']",1,169,4784,0.0
"['snapchat', 'amargolonnard', 'snapchat', 'snapchat', 'kikhorni', 'snapm', 'tagsforlik', 'batalladelosgallo', 'webcamsex', ':(']",1,116,4838,0.0
"['ugh', 'cant', 'stream', 'tmr', 'duti', ':(']",1,32,4674,0.0
"[""u'v"", 'gone', 'far', ':(']",1,25,4614,0.0
"['alien', 'thing', ':(']",1,72,4624,0.0
"['aww', 'realli', 'wanna', 'get', 'hope', 'wish', 'would', ':(']",1,588,5312,0.0
"['sorka', ':(']",1,1,4572,0.0
"['knew', 'u', 'would', 'sad', ':(', 'funer', 'gonna', 'text', 'u', 'phone']",1,506,5260,0.0
"['sunni', ':(', 'feel', 'bad', '...']",1,360,5134,0.0
"['nonexist', 'wowza', ':(']",1,1,4573,0.0
"['back', 'fah', 'mine', ':-(']",1,112,628,0.0
"['taylor', 'crop', ':(']",1,4,4575,0.0
"['boo', 'count', ':-(']",1,7,505,0.0
"['new', 'guitar', ':(']",1,145,4623,0.0
"['get', 'jonghyun', 'hyung', ':(', 'pleas', 'predict', ':(']",1,306,9653,0.0
"['hope', 'sj', 'nomin', 'soon', 'sj', 'vs', 'infinit', 'pl', ':(']",1,203,4784,0.0
"['yeah', 'dude', 'keep', 'calm', 'brace', ':-(']",1,126,588,0.0
"['sir', 'plu', '4', 'pleas', ':(']",1,138,4873,0.0
"['look', 'shock', 'omggg', ':(', 'yall', 'deserv', ':(']",1,153,9259,0.0
"['whenev', 'would', 'spend', 'night', 'would', 'smoke', 'watch', 'movi', 'would', 'alway', 'end', 'fall', 'asleep', ':(']",1,506,5079,0.0
"['1', 'point', 'close', 'grand', 'final', ':(', 'whyyi']",1,137,4674,0.0
"[':(', ""that'"", 'long', 'time']",1,231,4836,0.0
"['oh', 'must', 'annoy', 'evan', ':(', 'text', 'give', 'option', 'opt']",1,143,4745,0.0
"[""who'"", 'giveaway', 'muster', 'good', ':(', 'merch']",1,254,4687,0.0
"['ah', 'bad', ':(']",1,32,4662,0.0
"['peopl', 'look', 'funni', ""i'm"", 'drink', 'savanna', 'straw', ':(']",1,396,5104,0.0
"['good', 'bye', 'stage', ':(']",1,248,4695,0.0
"['ignor', 'yester', 'afternoon', ':(']",1,12,4591,0.0
"[""can't"", 'sleep', ':(', 'someon', 'talk']",1,168,4943,0.0
"['yeah', ':(']",1,48,4612,0.0
"['ye', 'sadli', ':(']",1,79,4630,0.0
[':('],1,1,4571,0.0
"['when', 'album', 'come', ':(']",1,77,4680,0.0
"['last', 'chocol', 'consum', ':(']",1,55,4652,0.0
"['ugh', 'werk', 'morn', ':-(']",1,102,551,0.0
"['foreal', ':(', 'wesen', 'uwes', 'mj', '😂', '😩']",1,19,4613,0.0
"['catch', 'onlin', 'long', 'enough', 'haha', ""he'"", 'annoy', ':(']",1,138,4726,0.0
"['bosen', ':(']",1,1,4572,0.0
"['die', 'egg', 'benni', ':(']",1,13,4597,0.0
"['sometim', 'hate', ':(']",1,27,4644,0.0
"['babi', 'followback', 'huhu', ':(']",1,30,4641,0.0
"['one', 'cute', 'u', ':(']",1,331,4955,0.0
"['gonna', 'watch', 'shit', 'understand', 'badli', 'scare', '>:(']",1,87,254,0.0
"['miss', 'al', 'kati', 'zaz', 'ami', 'lot', ':(']",1,125,4909,0.0
"['like', 'video']",1,267,251,0.0
"['u', 'make', 'diari', 'pleas', ':(']",1,375,5142,0.0
"['sorri', ':(']",1,23,4719,0.0
"[':-(', 'read', 'rehash', 'websit', 'mushroom', 'good', 'piec', 'may', 'except', 'reach', 'one', 'anyway']",1,450,811,0.0
"['ye', 'vicki', 'omg', ':-(']",1,92,605,0.0
"['wtf', 'like', 'lip', 'still', 'virgin', 'omg', 'mom', 'get', 'life', 'your', '45', 'hahah']",1,573,726,0.0
"['ninasti', 'tsktsk', 'oppa', 'wont', 'like', 'u', 'call', 'dick', 'kawaii', 'manli', '>:(']",1,457,519,0.0
"['lone', ':(']",1,1,4580,0.0
"[""can't"", 'go', 'back', 'sleep', ':(']",1,335,5187,0.0
"['wanna', 'go', 'xbox', 'netflix', 'alreadi', 'comfi', 'bed', ':(']",1,226,4962,0.0
"['miss', 'youu', ':(']",1,28,4874,0.0
"['sigh', 'feel', 'bad', 'girl', ':(']",1,112,4843,0.0
"['lol', 'love', 'sweet', 'potato', 'fri', ':(']",1,488,4781,0.0
"['guess', ""y'all"", 'ugli', 'asf', 'huh', ':(']",1,24,4604,0.0
"['eish', 'ive', 'quit', 'know', '...', 'lost', 'twitter', 'mojo', 'shame', '...', 'n', 'dont', 'know', 'get', 'back', ':(', 'mara', 'im', 'sure', 'help', 'neh']",1,1399,6236,0.0
"['aww', ""i'v"", 'got', 'fever', ':(', 'bad', '4thwin', '<3']",1,269,4882,0.0
"['poor', 'bb', ':(']",1,9,4613,0.0
"[""i'm"", 'abl', 'go', ':(', 'associ', 'green', 'councillor', 'confer', 'weekend', '...']",1,709,5527,0.0
"['skype', 'account', 'order', 'think', 'hack', 'contact', ""i'm"", 'sorri', ':(', ""i'm"", 'creat', 'new', 'one', 'soon']",1,826,5783,0.0
"['miss', 'tweet', 'spree', 'oh', ':(']",1,146,5003,0.0
"['ye', 'na', 'sholong', 'reject', 'propos', ':(', 'gee', 'u', 'fli', 'go', 'gidi', 'way', ""i'm"", 'pamper', 'lago', 'ehn', '...']",1,939,5806,0.0
"['guess', 'im', 'arrest', 'girlfriend', ':(']",1,70,4717,0.0
"['he', 'nice', 'person', 'idk', 'anybodi', 'would', 'say', ':(']",1,268,4774,0.0
"['know', 'song', 'disappear', 'phone', 'itun', ""i'v"", 'lost', 'daze', 'confus', ':(']",1,228,4878,0.0
"['fever', ':-(']",1,2,500,0.0
"['think', 'surviv', 'well', 'find', 'miss', 'bodi', 'fragment', ""would'v"", 'nice', ':(']",1,310,5095,0.0
"['im', 'forc', 'go', ':-(']",1,201,848,0.0
"['horribl', 'weather', 'go', 'work', ':(']",1,269,4966,0.0
"['wish', 'us', 'could', 'chang', ':(']",1,203,4801,0.0
"['walao', 'kb', 'never', 'show', 'encor', ':(']",1,66,4660,0.0
"['send', 'final', ':(']",1,53,4618,0.0
"['ill', 'worst', ':(']",1,10,4601,0.0
[':('],1,1,4571,0.0
"['hope', 'djderek', 'found', 'safe', 'well', 'mani', 'fun', 'time', 'gig', 'absolut', 'legend', ':(']",1,471,4985,0.0
"['yeah', 'like', 'need', 'wait', 'till', 'saturday', 'give', 'us', 'homework', 'pa', ':(', 'u', 'made', 'plan', '4', 'da', 'weekend']",1,974,5377,0.0
"['greek', 'tragedi', 'cute', 'song', ':(']",1,51,4644,0.0
[':('],1,1,4571,0.0
"['rain', 'today', ':(', 'gym', '💪', '🏻', '🐒']",1,139,4735,0.0
"['what', 'wrong', ':(']",1,15,4612,0.0
"['oh', 'god', ""i'm"", 'struck', 'pain', '...', 'cant', 'take', 'anymor', ':(']",1,616,5490,0.0
"['come', 'belgium', ':(']",1,71,4666,0.0
"['fabian', 'delph', 'fallen', ':(']",1,1,4582,0.0
"['u', 'hide', 'babi', ':(']",1,199,4815,0.0
"[""i'm"", 'drake', 'silent', ""can't"", 'hear', ':(']",1,260,5129,0.0
"['rest', 'peac', 'mo', ':(']",1,23,4601,0.0
"['much', 'chanc', 'game', 'tonight', ':(', 't20blast']",1,144,4779,0.0
"['ahhh', 'u', 'see', 'u', 'wake', ':(']",1,548,5107,0.0
"['mumma', 'im', '7', ':(']",1,60,4718,0.0
"['hope', ':(']",1,142,4673,0.0
"[""i'm"", 'gonna', 'dead', 'tomorrow', ':(']",1,249,5009,0.0
"[':(', ""i'll"", 'high', 'low']",1,104,4628,0.0
"['sad', 'pray', ':(']",1,6,4707,0.0
"['appropri', ':(']",1,1,4572,0.0
"['poor', '. . .', ':(']",1,7,4608,0.0
"[""i'm"", 'still', 'awak', ':(']",1,242,5048,0.0
"['woke', 'upp', 'cant', 'sleep', ':(']",1,68,4723,0.0
"['one', 'help', ':(']",1,171,4773,0.0
"['know', ':(', 'happi', ':(']",1,358,9298,0.0
"['hi', 'dm', 'luke', 'pleas', ':(']",1,316,4909,0.0
"['hey', 'babe', 'came', 'across', 'pic', '..', 'cant', 'read', 'hindi', ':(']",1,297,4827,0.0
"['reaction', ':(']",1,3,4572,0.0
"['5s', ':(', 'think', 'bc', 'im', 'run', 'space', 'tbh']",1,143,4860,0.0
"['wish', 'could', 'come', 'see', 'disabl', 'pension', 'ptsd', 'make', 'imposs', 'physic', 'financi', ':(']",1,424,5065,0.0
"['rain', ':(']",1,22,4614,0.0
"['nooo', 'broke', 'soo', 'amaz', 'toghet', ':(']",1,56,4616,0.0
"['suck', 'mean', 'watch', 'play', 'around', '1', 'p', 'time', ':(']",1,349,4979,0.0
"['like', ':(']",1,234,4799,0.0
"['cant', 'hold', 'anoth', 'week', 'septemb', '21st', ':-(']",1,132,636,0.0
"['cut', 'encor', 'wanna', 'see', 'snsd', 'infinit', 'interact', ':(']",1,222,4821,0.0
"['miss', 'watch', 'anna', 'akana', 'video', ':(']",1,108,4978,0.0
"['askip', ""t'exist"", 'pa', ':(']",1,3,4581,0.0
"['sadli', ':(', 'channel', 'owner', 'decid', 'region', 'broadcast', 'thank', 'kei', 'pleas', 'rate', 'se', '...']",1,1027,5328,0.0
"['dont', 'think', 'ever', 'notic', ':(', 'still', 'exist']",1,161,4881,0.0
"['traffic', 'terribl', ':(']",1,5,4588,0.0
"[""i'v"", 'eye', 'small', 'kate', 'spade', 'bag', 'pero', 'walang', 'maganda', ':(']",1,59,4685,0.0
"['haha', 'aw', 'miss', 'seen', 'agesss', ':(']",1,94,4968,0.0
"['sigh', '...', ':(']",1,293,4915,0.0
"['add', 'snapchat', 'corinehurleigh', 'snapchat', 'snapchatm', 'instagram', 'addmeonsnapchat', 'sf', 'quot', 'kiksext', ':(']",1,115,4783,0.0
"['bum', 'zara', 'trouser', ':(']",1,2,4575,0.0
"['sushi', 'pic', 'tl', 'drive', 'craaazzyy', ':(']",1,43,4615,0.0
"['effect', 'spanish', ':(']",1,7,4576,0.0
"['aww', 'poor', 'thing', ':(', 'hope', ""it'okay"", 'good', 'health', 'luck', 'freed', 'rock', 'orcalov']",1,505,4896,0.0
"['first', 'tri']",1,94,92,0.0
"['want', 'brace', 'back', ':(']",1,195,4944,0.0
"['need', 'big', 'cuddl', 'lew', 'kiss', 'face', ':(', 'want', 'go']",1,375,5201,0.0
"['em', 'haha', ':(']",1,57,4602,0.0
"['crave', 'banana', 'crumbl', 'mcflurri', 'fri', ':(']",1,6,4592,0.0
"[""we'r"", 'go', 'cabl', 'car', 'brother', 'got', 'scare', 'want', ':(']",1,354,5219,0.0
"['miss', 'hello', ""venus'"", 'old', 'concept', 'tbh', 'rli', 'like', 'want', 'tea', ':(']",1,441,5406,0.0
"['tagal', ':(']",1,1,4573,0.0
"[""we'v"", 'lost', 'album', 'broadcast', 'point', ':(']",1,30,4635,0.0
"['aw', 'appoint', 'tomorrow', ""i'd"", 'like', 'feel', 'ok', 'go', 'sinc', '>:(']",1,544,813,0.0
"['suck', 'want', 'go', 'home', ':(']",1,285,5127,0.0
"[""there'"", 'milk', 'left', 'cereal', ':(']",1,27,4620,0.0
"['huh', ':(', 'ye']",1,80,4626,0.0
"['lost', 'album', 'broadcast', ':(']",1,10,4618,0.0
"['sad', ':(']",1,6,4694,0.0
"['everyth', ':(']",1,14,4588,0.0
"['follow', ':(']",1,382,4833,0.0
"['yeah', 'tri', 'film', 'date', 'start', 'time', 'film', '4', 'day', 'left', ':(']",1,593,5099,0.0
"['get', 'one', 'think', 'previou', 'one', ':(']",1,528,5176,0.0
"[""can't"", 'smile', ':(']",1,106,4761,0.0
"[""i'm"", 'follow', '73', 'user', 'follow', 'back', ':(']",1,1047,5563,0.0
"['got', '7']",1,77,120,0.0
"['seem', 'everywher', 'today', ':(']",1,121,4700,0.0
"['fansign', 'take', 'photo', 'expens', ':(']",1,63,4643,0.0
"['zzzz', '...', 'pleas', 'let', 'sun', 'come', 'yet', '...', ':(']",1,833,5680,0.0
"[""bff'"", 'extrem', 'stress', ""can't"", 'anyth', 'pray', '...', ':(']",1,366,5128,0.0
"['ahh', 'win', 'goodby', 'stage', ':(']",1,29,4634,0.0
"['true', ""deosn't"", 'help', 'liverpool', 'last', 'week', 'never', 'pool', 'though', ':(']",1,254,4895,0.0
"['ye', 'bro', '..', 'lost', 'mani', ':(']",1,265,4784,0.0
"['pray', 'sorri', 'happen']",1,38,212,0.0
"['great', 'news', 'thank', 'let', 'us', 'know', ':(', 'hope', 'good', 'weekend']",1,1593,5160,0.0
"['fuck', ':(']",1,27,4629,0.0
"['self', 'esteem', 'lowest', ':(']",1,3,4574,0.0
"['feel', 'look', 'better', 'peopl', ""can't"", 'see', 'tbh', 'look', 'tacki', ':(']",1,653,5359,0.0
"['taken', 'say', ':(']",1,63,4643,0.0
"['man', 'got', 'lucki', 'charm', ':(']",1,104,4724,0.0
"['haaretz', 'israel', ':-(', 'syria', 'continu', 'develop', 'chemic', 'weapon', 'offici', 'tell', 'wsj', 'wsj', 'rep', '...']",1,332,871,0.0
"['want', 'bt', 'merch', ':(']",1,99,4825,0.0
"['one', 'day', ':(']",1,376,4868,0.0
"['taken', 'pic', 'mr', 'wong', 'confisc', 'art', 'work', ':(']",1,156,4743,0.0
"['bad', '4thwin', 'guy', 'omg', ':(']",1,94,4773,0.0
"['thought', 'icepack', 'big', 'dose', 'pain', 'killer', 'board', 'feel', 'pain', 'alreadi', ':(', 'whimper']",1,161,4882,0.0
"['okay', ':(']",1,40,4609,0.0
"['say', 'man', 'u', 'fan', ':(']",1,290,4876,0.0
"[':(', 'wish', 'could', 'say', 'final', 'goodby']",1,166,4843,0.0
"['senpai', '>:(', 'look', 'buttsex']",1,137,149,0.0
"['joke', 'headlin', 'friend', ':(', 'pl', ""dn't"", 'brk', 'heart', "":'(""]",1,85,4706,0.0
"['someon', 'hit', 'head', 'voic', ""i'm"", 'like', 'would', 'sound', 'amaz', 'could', '...', 'falsetto', ':(']",1,960,5744,0.0
"['notic', ':(']",1,12,4597,0.0
"['hate', 'time', 'zone', ':(']",1,141,4796,0.0
"['snapchat', 'leannerin', '19', 'snapchat', 'hornykik', 'loveofmylif', 'dmme', 'pussi', 'newmus', 'sexo', ':(']",1,92,4766,0.0
"['s2', 'air', 'spain', 'delay', 'kill', 'us', '...', ':(']",1,413,4980,0.0
"['singl', 'untruth', ':(']",1,7,4582,0.0
"['last', 'cross', 'countri', 'ij', 'amaz', '💥', '✨', '💫', ""can't"", 'bear', 'leav', ':-(']",1,185,819,0.0
"[""can't"", 'drive', ':(']",1,55,4767,0.0
"['littl', 'apart', 'like', 'someon', 'come', 'live', ':-(']",1,396,934,0.0
"['soshi', 'didnt', 'win', ':(', 'buttt', 'congrat', 'infinit', 'bad', '4thwin']",1,60,4714,0.0
"[""i'm"", 'work', 'saturday', 'sunday', 'friday', 'bad', 'day', ':(', ':(']",1,692,9870,0.0
"['go', 'home', 'soon', ':(']",1,227,4903,0.0
"['shoulda', 'move', 'away', 'w', 'boy', 'chanc', 'caus', ""they'r"", 'peopl', 'want', 'time', 'like', ':(']",1,605,5413,0.0
"['heyyy', 'want', 'see', 'yeol', 'solo', 'dancee', ':(']",1,285,4951,0.0
"['inter', 'offer', 'nemanja', 'vidic', 'roma', '...', 'want', 'either', ':(']",1,406,5175,0.0
"[""mom'"", 'linguist', ""dad'"", 'comput', 'scientist', 'dumbest', 'one', 'famili', ':-(']",1,154,662,0.0
"['broken', ':(', 'realli', 'want', 'morn', 'ice', 'cream', 'pour', 'rain', '...']",1,603,5432,0.0
"['would', 'ever', 'consid', 'creat', 'crash', 'cours', 'video', 'comput', 'scienc', 'mani', 'resourc', 'school', ':(']",1,223,4783,0.0
"['ice', 'cream', 'vehicl', 'busi', ':(']",1,32,4671,0.0
"['ate', 'ayex', 'eat', 'your', 'sexi', ':(', '—', 'swear', 'eat', 'lot', 'chill', 'lamon', 'haha']",1,206,4755,0.0
"['weather', 'scroll', 'contact', 'peopl', ""i'v"", 'curv', 'hey', '😉', 'sigh', ':(']",1,181,4802,0.0
"[""i'll"", 'get', 'cement', 'cast', 'tomorrow', ':(']",1,338,4884,0.0
"['shit', '10.3', 'k', ':(']",1,23,4617,0.0
"['sign', ':(']",1,12,4580,0.0
"['zayn', ':(']",1,4,4579,0.0
"['bot', 'follow', 'plz', 'send', 'mention', ""can't"", 'notic', ':(']",1,491,5064,0.0
"['jmu', 'camp', 'teas', 'bc', 'wanna', ':(']",1,41,4726,0.0
"[""that'"", 'one', 'sweetest', 'thing', ""i'v"", 'ever', 'said', 'awuna', 'mbulelo', ':(']",1,341,4975,0.0
"['fuck', 'bad', 'link', 'work', ""can't"", 'watch', 'match', ':(']",1,268,5111,0.0
"['oh', 'mr', 'pig', 'turn', ':(', 'although', ""there'"", 'weird', 'crackl', 'nois', 'plug', 'come', 'plug', ""i'm"", 'think', 'fuse']",1,413,5242,0.0
"['dammit', 'tip', 'carlton', ':(', 'aflblueshawk']",1,6,4580,0.0
"['miss', ':(']",1,28,4872,0.0
"['go', 'bed', ':(']",1,165,4807,0.0
"['want', 'go', ""alex'"", 'hous', ':(']",1,252,5058,0.0
"['true', 'part', 'motorsport', 'seri', 'one', 'disc', ':(']",1,173,4757,0.0
"['want', 'right', 'follow', 'cheeki', 'j', 'instead', ""i'v"", 'got', 'seo', 'nl', 'get', ':(']",1,845,5551,0.0
"['sure', 'sorri', ':(', 'x']",1,153,4789,0.0
"['hey', 'bud', 'christi', 'realli', 'sick', ""can't"", 'leav', '2', 'home', ':(', 'xo', 'thank', 'man']",1,951,5240,0.0
"['niec', 'better', 'summer', ':(']",1,70,4627,0.0
"['want', 'bloodi', 'sandwhich', ':(']",1,97,4820,0.0
[':('],1,1,4571,0.0
"['buset', ':(']",1,1,4572,0.0
"['discrimin', ':-(', 'five', 'thing', 'learn', 'pregnanc', 'discrimin', 'today', 'left', 'foot', 'f', '...']",1,492,1039,0.0
"['discrimin', ':-(', 'matern', 'discrimin', 'need', 'boss', 'kick', 'teeth', '...']",1,369,956,0.0
"['domesticviol', ':(', 'propos', 'new', 'law', 'help', 'domest', 'violenc', 'victim', '98fm', 'victim', '...']",1,480,5026,0.0
"['miss', ':(', 'okay', 'lol', 'noth', '😂']",1,163,5003,0.0
"['exactli', 'unfortun', ':(']",1,9,4597,0.0
"['stress', 'upset', 'day', 'yesterday', 'uk', 'govern', 'suck', ':(']",1,276,4787,0.0
"['ugh', 'well', 'could', 'still', 'say', ""i'm"", 'lucki', 'sapiosexu', ':(']",1,417,5269,0.0
"['aww', 'bad', ':(']",1,29,4665,0.0
"['ive', 'tri', 'play', 'damn', 'beta', 'like', '12', 'hour', ':(']",1,360,4999,0.0
"['want', 'world', 'hulk', 'hogan', 'scrub', 'wwe', 'histori', ':-(']",1,126,767,0.0
"['im', 'tire', ':(']",1,57,4750,0.0
"['weather', 'make', 'want', 'go', 'gym', '...', ':-(']",1,645,1431,0.0
"['link', 'work', ':(']",1,129,4716,0.0
"['iren', 'seem', 'sad', 'make', 'mistak', ':(']",1,119,4821,0.0
"['naa', 'unfortun', 'phone', ':(']",1,22,4627,0.0
"['sold', ':(']",1,1,4577,0.0
"['hate', 'u', '>:(', 'h_my_k']",1,188,298,0.0
"['lose', ':(']",1,7,4578,0.0
"['valentin', 'et', 'al', 'found', ""r'ship"", 'btwn', 'homo', 'biphob', 'comment', 'certain', 'disciplin', 'incl', 'european', 'lang', 'lit', 'educ', ':(', 'fresherstofin']",1,32,4625,0.0
"['notic', ':(', ""i'm"", 'hopeless', '💔']",1,195,4945,0.0
"['dream', 'gettin', 'realist', 'like', 'thx', 'cant', 'tell', 'what', 'real', 'n', 'isnt', ':(']",1,353,4960,0.0
"['either', 'would', 'prefer', 'benzema', 'get', 'though', ':(']",1,323,4949,0.0
"['hahahahahaah', 'donno', 'korean', 'languag', ':(', 'russian', 'waaa']",1,4,4583,0.0
"[':(', 'eidwithgrof']",1,1,4572,0.0
"['someon', 'talk', ""i'm"", 'boreddd', ':(']",1,263,5017,0.0
"['hate', 'get', 'call', 'mug', 'piss', '>:(']",1,259,371,0.0
"['miss', 'know', '’', 'care', ':(']",1,212,5050,0.0
"[""can't"", 'option', 'phone', ':(']",1,66,4788,0.0
"['love', 'tiddler', 'realli', 'silli', ':(', 'least', '’', 'get', 'real', 'new', 'card', 'like', '1', 'hour', '..']",1,1359,5607,0.0
"[':(', 'well', 'suck']",1,91,4650,0.0
"['infinit', 'win', ':(']",1,19,4608,0.0
"['sure', 'chorong', 'leader', '에이핑크', '더쇼', ""can't"", 'sure', 'anymor', ':(']",1,167,4842,0.0
"['clan', 'slot', 'open', ':(']",1,14,4590,0.0
"['pfff', 'privat', 'bugbounti', 'find', 'self-xss', 'host', 'header', 'poison', ':(', 'need', 'code', 'execut', 'ktksbye']",1,109,4753,0.0
"['connect', 'leav', 'compani', 'alert', ':(']",1,32,4621,0.0
"['cancel', 'ice', 'cream', 'uber', 'order', 'everyon', 'els', 'offic', 'got', ':(']",1,178,4808,0.0
"['ahahah', 'consid', 'petit', 'love', 'hate', 'relationship', 'height', ':(']",1,423,4793,0.0
"['cost', '600', 'k', '£', 'get', 'secur', 'alert', 'odoo', '8', 'odoo', 'partner', 'far', 'commun', 'spirit', ':-(']",1,291,789,0.0
"['jgh', ':(', 'im', 'effin', 'tire']",1,61,4753,0.0
"['facebook', 'u', 'work', 'u', 'facebook', ':(']",1,471,5098,0.0
"['one', ':(']",1,130,4719,0.0
"['unfortun', ':(', 'sorri']",1,25,4740,0.0
"['anyon', ""else'"", 'show', 'box', 'work', ':(', ':(', ':(', ':(', ':(']",1,159,23040,0.0
"['ap', 'anymor', ':-(']",1,5,516,0.0
"['stori', 'life', '...', 'love', 'london', ""can't"", 'imagin', 'live', 'elsewher', 'gonna', 'happen', 'someday', ':(', 'space']",1,877,5440,0.0
"['oh', 'ben', ':-(', 'terribl', 'pleas', 'provid', 'us', 'name', 'branch', 'visit', 'would', 'like', 'address', 'concern']",1,643,1253,0.0
"['poor', 'guy', ':(']",1,65,4668,0.0
"['feel', 'pain', 'like', 'welsh', 'pod', ':(']",1,290,4980,0.0
"[""can't"", 'wait', 'movi', 'come', ':(']",1,208,4909,0.0
"['hi', 'juli', ""i'm"", 'sorri', 'feel', 'way', ':(', 'what', 'happen', 'laura']",1,503,5371,0.0
"['cant', ':-(', 'im', 'still', 'insid', 'train', 'station', 'wait', 'person', 'home', 'anoth', 'hour', 'away', 'D;']",1,319,1030,0.0
"['anymor', ':(']",1,4,4591,0.0
"['peopl', 'need', 'talk-kama', 'hawako', 'around', ':(', ':(', 'waa', 'kimaaani', 'prisss']",1,145,9348,0.0
"['baggag', 'claim', 'final', 'goodby', 'new', 'plane', 'friend', ':(']",1,243,4717,0.0
"['miss', 'niamh', 'havent', 'seen', 'forev', ':(']",1,48,4917,0.0
"['yeah', 'screw', ':-(', 'time', 'thought', 'someth', 'good', 'good']",1,708,965,0.0
[':('],1,1,4571,0.0
"['hmmm', 'alway', 'much', 'sugar', 'rare', 'make', 'sorri', 'help', ':(']",1,324,5076,0.0
"['liter', 'time', 'watch', 'paper', 'town', ':(']",1,189,4859,0.0
"[""what'"", 'score', ""i'm"", 'stuck', 'work', ':(']",1,317,5073,0.0
"['agh', 'keep', 'cut', 'middl', 'undercoverboss', ':-(']",1,73,551,0.0
"['pleas', 'pleas', 'come', 'back', 'wwe', ':(', 'تكفى']",1,363,5337,0.0
"[""i'll"", 'around', '10', 'train', 'delay', ':(']",1,136,4657,0.0
"['full', 'time', 'job', 'mean', 'gonna', 'part', 'time', 'fun', ':(']",1,434,5069,0.0
"['cat', 'forgotten', 'hate', ':(']",1,22,4648,0.0
"['know', 'long', 'play', '15', 'hour', ':(']",1,260,4833,0.0
"['u', 'alreadi', ':(']",1,204,4816,0.0
"['yep', ':(']",1,10,4576,0.0
"['must', 'video', 'stop', 'tho', ':(']",1,80,4680,0.0
"['wisdom', 'teeth', 'give', 'much', 'ach', ':(']",1,139,4756,0.0
"['one', ':-(']",1,129,641,0.0
"['wrist', 'feel', 'nake', 'bc', 'forgot', 'watch', 'bracelet', ':(']",1,108,4877,0.0
"['ligo', 'na', ':(']",1,10,4601,0.0
"['day', 'dozen', 'parent', 'children', 'kill', 'babi', 'shark', 'selfi', ':(']",1,290,4808,0.0
"['heartach', ':(']",1,1,4572,0.0
"['think', ':(', 'zayniscomingback']",1,64,4649,0.0
"['littl', 'mix', 'come', 'sweden', 'tomorrow', ""can't"", 'see', ':-(', 'im', 'sad']",1,429,1198,0.0
"['heart', 'breath', 'moment', 'time', ""i'll"", 'find', 'word', 'say', 'leav', 'today', ':(']",1,468,5105,0.0
"['elmhurst', 'fc', ':-(', ""i'll"", 'alway', 'etid']",1,158,593,0.0
"['miss', ""chillin'with"", ':(']",1,28,4873,0.0
"['forget', 'job', ""i'm"", 'sorri', 'father', ':(']",1,264,5085,0.0
"['istanya', 'go', '2suppli', 'extra', 'infrastructur', 'teacher', 'doctor', 'nurs', 'paramed', 'countless', 'thing', '2cope', '>:(']",1,226,341,0.0
